target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,1.097080732117848,6943.188337745523
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,1.0296689538219865,3424.0004058052555
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,1.0908594614937661,6921.844199068226
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,1.0234476831979045,3402.6562671279594
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,1.0972363943509365,6943.188277993117
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,1.0298246160550748,3424.0003460528474
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,1.0910151237268544,6921.844139315819
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,1.0236033454309927,3402.656207375552
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,1.097080732117848,6943.188337745523
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,1.1008649256658478,3207.1372834477465
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,1.1318766567328304,6919.568748695034
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,1.1356608502808303,3183.5176943972583
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,1.0972320518039331,6943.188264381231
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,1.101016245351933,3207.137210083456
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,1.1320279764189158,6919.568675330744
4,3.0,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,1.1358121699669155,3183.5176210329673
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,False,1.097080732117848,6943.188337745523
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,True,1.029498854062622,3424.026942408645
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,False,1.0897347181295378,6921.890669598098
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,True,1.0221528400743116,3402.729274261219
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,False,1.0972353766943612,6943.188287915375
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,True,1.0296534986391352,3424.0268925784976
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,False,1.0898893627060509,6921.890619767951
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,True,1.0223074846508249,3402.7292244310725
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,False,False,1.097080732117848,6943.188337745523
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,False,True,1.1006564145828468,3207.160177426394
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,True,False,1.1309047608422313,6919.6146034650155
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,True,True,1.1344804433072302,3183.5864431458876
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,False,False,1.09723099205231,6943.18827429225
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,False,True,1.1008066745173086,3207.16011397312
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,True,False,1.1310550207766934,6919.614540011742
4,3.0,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,True,True,1.1346307032416922,3183.5863796926137
4,3.0,True,HistGradientBoosting,RandomForest,HistGradientBoosting,HistGradientBoosting,False,False,False,1.097080732117848,6943.188337745523
4,3.0,True,HistGradientBoosting,RandomForest,HistGradientBoosting,HistGradientBoosting,False,False,True,1.0296689538219865,3424.0004058052555
4,3.0,True,HistGradientBoosting,RandomForest,HistGradientBoosting,HistGradientBoosting,False,True,False,1.0908594614937661,6921.844199068226
